Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
1969.53466616,42177.992000,0.0010469,  8.1185, 50.3739, 48.0528,307.1069
1972.52814660,42178.304717,0.0010693,  8.1223, 50.3400, 46.2012,309.1007
1981.50839717,42176.853991,0.0011736,  8.1477, 50.2619, 53.9420,301.7592
1989.49063781,42178.012945,0.0011466,  8.1624, 50.1747, 53.9757,302.0924
1999.46844189,42175.437121,0.0011161,  8.1805, 50.1369, 56.3476,300.2281
2000.46605801,42175.665325,0.0011281,  8.1817, 50.1246, 55.7560,300.8253
2001.46376598,42175.927547,0.0011456,  8.1833, 50.1107, 55.3194,301.3038
2011.44112063,42173.472745,0.0011592,  8.2046, 50.0738, 64.9886,292.1118
2013.43652479,42174.293264,0.0011403,  8.2065, 50.0497, 64.0461,293.1547
2023.41353120,42172.407652,0.0011312,  8.2247, 49.9972, 68.0131,289.7218
2025.40886899,42172.252793,0.0011150,  8.2255, 49.9887, 67.4320,290.3970
2026.40653839,42172.360186,0.0011139,  8.2259, 49.9802, 66.8385,291.0441
2036.38301784,42170.947266,0.0012115,  8.2429, 49.9126, 72.7079,285.6938
2037.38064363,42170.465389,0.0011879,  8.2434, 49.9132, 74.1927,284.2495
2039.37590486,42170.538653,0.0011366,  8.2438, 49.8989, 75.0606,283.4847
2050.34947898,42169.536482,0.0011000,  8.2585, 49.8060, 78.0689,281.0681
2060.32499969,42170.082942,0.0011448,  8.2675, 49.6839, 75.8303,283.8572
2061.32252386,42169.671374,0.0011575,  8.2696, 49.6790, 77.1395,282.5939
2063.31761018,42168.432635,0.0011587,  8.2724, 49.6768, 80.7524,279.0803
2073.29253542,42168.744870,0.0010664,  8.2830, 49.5456, 84.1392,276.2059
2073.29256860,42168.745018,0.0010664,  8.2830, 49.5456, 84.1391,276.2181
2082.26981684,42166.911983,0.0009731,  8.2890, 49.4537, 85.1925,275.6618
2083.26729464,42167.175604,0.0009765,  8.2899, 49.4334, 84.2528,276.6760
2087.25693122,42167.470903,0.0010329,  8.2976, 49.3629, 83.6129,277.5219
2088.25434497,42167.145865,0.0010473,  8.2999, 49.3531, 84.6477,276.5360
2091.24660081,42165.462624,0.0010519,  8.3046, 49.3368, 89.8883,271.4384
2093.24139991,42164.800129,0.0010114,  8.3056, 49.3174, 92.9608,268.4581
2094.23878130,42164.935526,0.0009843,  8.3060, 49.3007, 93.4931,267.9742
2096.23351097,42165.931766,0.0009457,  8.3082, 49.2571, 92.3954,269.1736
2099.22559130,42166.647464,0.0009507,  8.3149, 49.1970, 91.1878,270.5423
2099.22565798,42166.647095,0.0009507,  8.3149, 49.1970, 91.1883,270.5659
2100.22302603,42166.345518,0.0009548,  8.3174, 49.1835, 91.8206,269.9874
2101.22039510,42165.876897,0.0009544,  8.3197, 49.1729, 92.7666,269.0938
2102.21777166,42165.344964,0.0009488,  8.3217, 49.1644, 93.8086,268.1059
2104.21251930,42164.405661,0.0009240,  8.3245, 49.1487, 95.4968,266.5255
2106.20724210,42163.915870,0.0008896,  8.3262, 49.1279, 95.9378,266.1926
2108.20192318,42163.970002,0.0008590,  8.3275, 49.0969, 94.7745,267.4643
2110.19655856,42164.431097,0.0008467,  8.3297, 49.0561, 92.4253,269.9213
2112.19117043,42164.919999,0.0008603,  8.3338, 49.0129, 90.2916,272.1641
2117.17769850,42163.668039,0.0009254,  8.3473, 48.9533, 93.8936,268.8132
2119.17229884,42162.570824,0.0009127,  8.3503, 48.9409, 97.8670,264.9302
2120.16958604,42162.264215,0.0008939,  8.3513, 48.9305, 99.5059,263.3370
2121.16685879,42162.237171,0.0008693,  8.3523, 48.9157,100.5163,262.3725
2122.16411819,42162.500989,0.0008436,  8.3535, 48.8969,100.7025,262.2332
2123.16136793,42162.975216,0.0008221,  8.3551, 48.8753,100.1010,262.8830
2123.16164933,42162.969721,0.0008222,  8.3551, 48.8753,100.1097,262.9759
2124.15861029,42163.500719,0.0008093,  8.3573, 48.8531, 99.0516,263.9813
2127.15036543,42163.868378,0.0008145,  8.3661, 48.8003, 97.8360,265.3539
2129.14488655,42162.945270,0.0008148,  8.3718, 48.7817, 99.6702,263.6218
2131.13941874,42161.904239,0.0007945,  8.3761, 48.7692,101.7194,261.6763
2132.13667716,42161.521243,0.0007782,  8.3777, 48.7622,102.3364,261.1105
2134.13116683,42161.159665,0.0007412,  8.3802, 48.7425,102.2478,261.3010
2136.12562153,42161.319955,0.0007103,  8.3826, 48.7126,100.2345,263.4190
2138.12002696,42161.815894,0.0006998,  8.3863, 48.6750, 96.9307,266.8240
2140.11441157,42162.237413,0.0007170,  8.3919, 48.6386, 94.1915,269.6628
2141.11160640,42162.249682,0.0007333,  8.3952, 48.6245, 93.7345,270.1691
2149.08916605,42159.543615,0.0007092,  8.4130, 48.5715,105.3618,258.9095
2149.08933989,42159.542155,0.0007092,  8.4130, 48.5715,105.3639,258.9702
2150.08630928,42159.912584,0.0006858,  8.4147, 48.5546,104.9268,259.3872
2161.05500845,42158.216342,0.0006021,  8.4418, 48.4631,105.4164,259.4352
2163.04924687,42158.237296,0.0005679,  8.4443, 48.4442,103.0539,261.8873
2164.04636112,42158.406573,0.0005565,  8.4458, 48.4313,101.0479,263.9419
2166.04056709,42158.894511,0.0005529,  8.4499, 48.4020, 96.3522,268.7351
2175.01447704,42156.287988,0.0005980,  8.4720, 48.3670,104.8862,260.5987
2177.00855906,42156.648250,0.0005488,  8.4745, 48.3466,105.0897,260.4624
2187.97616845,42155.138766,0.0004726,  8.4976, 48.2896,102.1374,263.9121
2188.97317750,42155.025720,0.0004551,  8.4983, 48.2855,100.8892,265.1940
2189.97016062,42155.043622,0.0004402,  8.4991, 48.2787, 98.7970,267.3144
2200.93717329,42153.625686,0.0005106,  8.5195, 48.2234, 94.4858,272.0749
2211.90362753,42153.542570,0.0004285,  8.5354, 48.1469, 88.4178,278.5476
2211.90362798,42153.542578,0.0004285,  8.5354, 48.1469, 88.4178,278.5478
2220.87593316,42152.890252,0.0003971,  8.5405, 48.0859, 69.1920,298.1165
2221.87281017,42153.095010,0.0004178,  8.5421, 48.0731, 67.2871,300.0552
2231.84162757,42150.937691,0.0003978,  8.5530, 48.0192, 77.1580,290.5041
2231.84163788,42150.937554,0.0003978,  8.5530, 48.0192, 77.1586,290.5072
2232.83846347,42151.523477,0.0003954,  8.5539, 48.0025, 73.2741,294.4196
2233.03316318,42151.590665,0.0004365,  8.5538, 48.0006, 80.8822,357.1366
2243.80369457,42149.862407,0.0004065,  8.5657, 47.9121, 63.8994,304.1510
2259.75219609,42149.381011,0.0004851,  8.5808, 47.7188, 60.2576,308.2136
2260.74893005,42150.043280,0.0004976,  8.5822, 47.6978, 57.4364,311.0591
2261.74566760,42150.578617,0.0005179,  8.5841, 47.6782, 55.7790,312.7430
2262.74240016,42150.828802,0.0005375,  8.5862, 47.6615, 55.4292,313.1164
2262.74261932,42150.826617,0.0005375,  8.5862, 47.6615, 55.4337,313.1911
2264.73589031,42150.443604,0.0005566,  8.5905, 47.6378, 56.9571,311.6382
2268.72290495,42148.701695,0.0005364,  8.5953, 47.6076, 57.9270,310.7678
2269.71964973,42148.487652,0.0005329,  8.5958, 47.5976, 56.7544,311.9654
2271.71310657,42148.480428,0.0005420,  8.5964, 47.5702, 53.2307,315.5364
2277.69330703,42149.883301,0.0006805,  8.6048, 47.4576, 49.1811,319.7186
2279.68671026,42149.666229,0.0007145,  8.6095, 47.4337, 52.1127,316.8257
2280.68340664,42149.313397,0.0007203,  8.6116, 47.4261, 54.0712,314.8808
2283.67350774,42147.848109,0.0006871,  8.6153, 47.4057, 59.4972,309.4955
2283.67358260,42147.848266,0.0006871,  8.6153, 47.4057, 59.4981,309.5216
2284.67018941,42147.585776,0.0006656,  8.6159, 47.3940, 60.0462,308.9574
2285.66685547,42147.636038,0.0006477,  8.6166, 47.3780, 59.4346,309.5786
2286.66351188,42148.027779,0.0006403,  8.6176, 47.3582, 57.7934,311.2307
2287.66016092,42148.660082,0.0006473,  8.6192, 47.3363, 55.7910,313.2449
2288.65680837,42149.322137,0.0006659,  8.6214, 47.3145, 54.2855,314.7633
2291.64678666,42149.739556,0.0007176,  8.6296, 47.2667, 55.1332,313.9587
2294.63681602,42148.357827,0.0007085,  8.6360, 47.2428, 57.5783,311.5549
2296.63015777,42147.727079,0.0006968,  8.6384, 47.2259, 57.0421,312.1157
2297.62681956,42147.622299,0.0006965,  8.6393, 47.2145, 56.1384,313.0318
2297.62719161,42147.620692,0.0006965,  8.6393, 47.2145, 56.1464,313.1582
2299.62011573,42147.818027,0.0007132,  8.6411, 47.1844, 53.7580,315.4354
2300.61673800,42148.075756,0.0007307,  8.6423, 47.1662, 52.6443,316.5554
2301.61335862,42148.393321,0.0007533,  8.6439, 47.1467, 51.8132,317.3942
2304.60323698,42149.198379,0.0008333,  8.6510, 47.0920, 52.0396,317.1979
2305.59986967,42149.242563,0.0008558,  8.6539, 47.0785, 53.0921,316.1543
2308.58979549,42148.388255,0.0008813,  8.6617, 47.0564, 58.1486,311.1171
2310.58306080,42147.439983,0.0008576,  8.6649, 47.0461, 61.4443,307.8208
2310.58314505,42147.440488,0.0008576,  8.6649, 47.0461, 61.4444,307.8511
2311.57969389,42147.135366,0.0008382,  8.6660, 47.0375, 62.3729,306.8947
2313.57290995,42147.333997,0.0008070,  8.6684, 47.0088, 61.8630,307.4025
2319.55252835,42149.102143,0.0008767,  8.6845, 46.9173, 60.5444,308.7334
2320.54913695,42148.631165,0.0008752,  8.6872, 46.9118, 61.6294,307.6444
2322.54236933,42147.692660,0.0008595,  8.6913, 46.9035, 62.8891,306.3785
2323.53899116,42147.389862,0.0008517,  8.6928, 46.8981, 62.8698,306.3975
2327.52541345,42147.603158,0.0008654,  8.6977, 46.8549, 59.9692,309.2957
2330.51516773,42148.578754,0.0009301,  8.7037, 46.8071, 58.5383,310.7210
2335.49814191,42148.267544,0.0010183,  8.7182, 46.7677, 64.0916,305.1419
2338.48795362,42146.959016,0.0009824,  8.7231, 46.7616, 68.7954,300.4080
2340.48111486,42147.028131,0.0009463,  8.7253, 46.7429, 69.3099,299.8683
2350.44692247,42147.372186,0.0009730,  8.7488, 46.6639, 71.3619,297.7009
2355.42983936,42147.732754,0.0009738,  8.7541, 46.6269, 68.8547,300.1436
2356.42639975,42148.074149,0.0009896,  8.7556, 46.6141, 68.2484,300.7341
2366.39220533,42146.911562,0.0010633,  8.7757, 46.5717, 78.2690,290.5276
2367.38871392,42147.035058,0.0010429,  8.7764, 46.5643, 78.6182,290.1324
2378.35101973,42147.514778,0.0010371,  8.7959, 46.4999, 81.4502,287.0436
2389.31334780,42149.169924,0.0011395,  8.8101, 46.4157, 80.8398,287.3725
2389.31336138,42149.170103,0.0011395,  8.8101, 46.4157, 80.8396,287.3775
2398.28252636,42149.802346,0.0010628,  8.8182, 46.3634, 87.2240,280.6746
2399.27913259,42150.128301,0.0010731,  8.8202, 46.3527, 87.1636,280.7158
2410.24166347,42149.290064,0.0010277,  8.8290, 46.2919, 90.2786,277.2303
2412.23488785,42150.030692,0.0010461,  8.8307, 46.2641, 89.0852,278.3777
2427.18382156,42151.770085,0.0010573,  8.8470, 46.1253, 97.8620,268.9815
2432.16715240,42150.229893,0.0010445,  8.8531, 46.0963,102.4787,264.2337
2432.16753687,42150.231716,0.0010446,  8.8531, 46.0963,102.4756,264.3756
2441.13663556,42152.418761,0.0010154,  8.8581, 45.9736, 99.0251,267.2757
2441.13663837,42152.418741,0.0010154,  8.8581, 45.9736, 99.0252,267.2766
2447.11648036,42151.227245,0.0010818,  8.8665, 45.9272,105.9604,260.0591
2450.10673940,42151.545504,0.0010210,  8.8672, 45.8911,109.7832,256.2060
2458.07965760,42152.923353,0.0009967,  8.8812, 45.7786,111.4403,254.0687
2460.07282844,42152.529373,0.0009694,  8.8829, 45.7630,113.0215,252.3230
2463.06278126,42153.056924,0.0009200,  8.8842, 45.7242,112.6344,252.5414
2473.02960097,42154.366841,0.0009841,  8.9011, 45.5793,112.2571,252.4294
2473.02964804,42154.367117,0.0009841,  8.9011, 45.5793,112.2566,252.4469
2480.00650862,42156.307151,0.0008830,  8.9096, 45.4792,117.8474,246.4597
2480.00657213,42156.305949,0.0008830,  8.9096, 45.4792,117.8492,246.4809
2483.99341761,42156.178038,0.0009034,  8.9206, 45.4268,119.0212,245.0899
2483.99342002,42156.178062,0.0009034,  8.9206, 45.4268,119.0211,245.0908
2485.98690160,42155.399703,0.0008906,  8.9246, 45.4142,121.5786,242.4230
2489.97436355,42155.693476,0.0008179,  8.9289, 45.3732,122.5748,241.3863
2489.97439826,42155.693124,0.0008179,  8.9289, 45.3732,122.5751,241.3985
2498.94509853,42157.455366,0.0008416,  8.9483, 45.2454,118.1399,245.3312
2500.93855399,42156.792709,0.0008610,  8.9524, 45.2364,121.3544,241.9590
2501.93534820,42156.534309,0.0008612,  8.9538, 45.2312,123.2970,239.9593
2504.92557514,42157.130091,0.0008111,  8.9574, 45.1985,127.5397,235.4955
2504.92588001,42157.126039,0.0008112,  8.9574, 45.1985,127.5430,235.6023
2505.92234561,42157.856893,0.0007852,  8.9591, 45.1817,127.5319,235.4438
2514.89381198,42157.763230,0.0007382,  8.9820, 45.1039,131.1789,231.3452
2517.88430358,42158.497175,0.0006740,  8.9856, 45.0772,130.3758,231.9758
2517.88431508,42158.497106,0.0006740,  8.9856, 45.0772,130.3758,231.9799
2518.88114789,42158.901545,0.0006571,  8.9870, 45.0643,129.1639,233.1373
2521.87165579,42160.013304,0.0006396,  8.9931, 45.0226,124.5160,237.6231
2521.87166865,42160.013289,0.0006396,  8.9931, 45.0226,124.5160,237.6277
2524.86223371,42160.186735,0.0006732,  9.0016, 44.9955,122.6461,239.3326
2530.84354743,42158.978650,0.0006989,  9.0125, 44.9816,132.4523,229.1761
2530.84362908,42158.978616,0.0006989,  9.0125, 44.9816,132.4511,229.2067
2531.84042276,42159.390693,0.0006774,  9.0136, 44.9724,133.6065,227.9606
2537.82172670,42161.470936,0.0006221,  9.0279, 44.9105,131.0015,230.2122
2549.78495736,42162.383185,0.0004871,  9.0462, 44.8471,125.9971,234.5367
2551.77887056,42162.447249,0.0005107,  9.0510, 44.8346,123.7634,236.6592
2564.73984315,42163.771284,0.0004661,  9.0704, 44.7739,130.5965,229.1251
2574.71025355,42164.020269,0.0003399,  9.0792, 44.7368,126.3832,232.7998
2574.71026407,42164.020207,0.0003399,  9.0792, 44.7368,126.3832,232.8037
2580.69243347,42164.438624,0.0004011,  9.0886, 44.6919,115.4488,243.3563
2581.68972474,42164.084436,0.0004158,  9.0899, 44.6920,117.4928,241.3304
2587.67205999,42165.146149,0.0003464,  9.0920, 44.6616,126.8016,231.6105
2592.65738043,42165.987599,0.0003472,  9.0998, 44.6098,118.5630,239.5263
2592.65745610,42165.988530,0.0003472,  9.0998, 44.6098,118.5588,239.5577
2593.65457107,42165.546331,0.0003494,  9.1013, 44.6067,120.2961,237.7628
2595.64901236,42164.946358,0.0003333,  9.1031, 44.6031,123.3933,234.6190
2601.63158282,42166.641863,0.0002526,  9.1037, 44.5502,102.9188,254.6916
2610.60605806,42166.428885,0.0003695,  9.1141, 44.4685,100.8473,256.3099
2610.60609319,42166.428990,0.0003695,  9.1141, 44.4685,100.8465,256.3234
2614.59472819,42167.792899,0.0002995,  9.1145, 44.4284,102.2186,254.6988
2616.58903961,42169.306987,0.0002965,  9.1166, 44.3930, 92.5345,264.2663
2631.54723913,42170.573758,0.0003744,  9.1316, 44.2136, 68.8893,287.1151
2637.53079646,42169.685028,0.0004484,  9.1413, 44.1526, 80.1531,275.5467
2639.52542256,42169.530582,0.0004251,  9.1425, 44.1370, 84.0356,271.5810
2651.49293418,42171.084644,0.0004177,  9.1612, 43.9836, 77.5095,277.4897
2651.49297438,42171.084423,0.0004177,  9.1612, 43.9836, 77.5104,277.5033
2664.45829110,42172.692535,0.0006006,  9.1818, 43.8102, 74.3713,279.9857
2665.45566544,42172.487443,0.0005945,  9.1832, 43.8041, 76.3347,277.9698
2667.45036270,42172.663255,0.0005678,  9.1851, 43.7867, 78.2727,275.9077
2669.44515489,42173.939216,0.0005467,  9.1872, 43.7571, 75.7515,278.3459
2670.44245234,42174.773798,0.0005518,  9.1888, 43.7387, 73.5252,280.4980
2670.44245236,42174.773798,0.0005518,  9.1888, 43.7387, 73.5252,280.4980
2671.43981898,42175.405339,0.0005681,  9.1911, 43.7203, 72.0441,281.9299
2674.43195540,42174.821454,0.0006109,  9.2000, 43.6818, 75.4147,278.4030
2677.42417144,42173.636454,0.0005872,  9.2069, 43.6674, 78.7210,274.9305
2684.40616092,42175.805230,0.0006410,  9.2159, 43.5872, 69.3025,284.0258
2689.39337676,42175.755189,0.0007425,  9.2283, 43.5299, 73.8682,279.2318
2690.39084888,42175.458222,0.0007507,  9.2307, 43.5252, 75.7923,277.2616
2692.38579985,42174.932536,0.0007491,  9.2344, 43.5189, 79.5718,273.3840
2692.38580013,42174.932539,0.0007491,  9.2344, 43.5189, 79.5718,273.3841
2699.36807445,42177.828075,0.0007248,  9.2451, 43.4447, 78.3412,274.2620
2700.36556573,42177.752735,0.0007426,  9.2481, 43.4332, 79.0282,273.5315
2712.33586800,42178.037702,0.0007776,  9.2693, 43.3560, 78.0862,273.9402
2714.33094962,42178.161843,0.0008221,  9.2738, 43.3353, 78.9591,272.9860
2716.32606207,42177.801256,0.0008585,  9.2788, 43.3235, 81.5139,270.3477
2720.31636889,42176.780673,0.0008677,  9.2858, 43.3203, 88.4424,263.2428
2721.31395658,42176.876689,0.0008554,  9.2866, 43.3179, 89.5585,262.0840
2731.28979171,42177.734743,0.0008597,  9.3047, 43.2503, 93.7119,257.4902
2735.28033907,42178.311975,0.0008126,  9.3082, 43.2451, 92.5643,258.4862
2742.26380666,42179.826147,0.0009126,  9.3169, 43.1808, 89.7386,261.0828
2748.24986437,42178.516051,0.0009467,  9.3250, 43.1746, 98.8887,251.7285
2749.24757958,42178.812977,0.0009312,  9.3253, 43.1711, 99.7551,250.8397
2751.24281325,42180.053483,0.0009013,  9.3259, 43.1547, 99.6333,250.8530
2751.24285501,42180.052868,0.0009013,  9.3259, 43.1547, 99.6340,250.8674
2756.23132068,42180.591077,0.0009365,  9.3339, 43.1071,100.4914,249.8787
2756.23137209,42180.591864,0.0009365,  9.3339, 43.1071,100.4902,249.8985
2766.20865167,42181.348493,0.0008865,  9.3407, 43.0593,100.3971,249.7379
2767.20620215,42181.526678,0.0009018,  9.3417, 43.0474, 99.9942,250.0559
2767.20628861,42181.526393,0.0009018,  9.3417, 43.0474, 99.9944,250.0869
2772.19490775,42180.761107,0.0009900,  9.3489, 43.0121,103.6680,246.2666
2776.18587471,42180.307239,0.0009821,  9.3508, 43.0034,109.9584,239.8429
2780.17681781,42182.768703,0.0009287,  9.3519, 42.9569,109.6312,240.0551
2783.16997022,42182.331516,0.0009609,  9.3567, 42.9231,110.9103,238.6684
2785.16550498,42181.285438,0.0009681,  9.3599, 42.9139,113.7450,235.7798
2791.15232304,42182.157597,0.0008831,  9.3614, 42.8771,114.2644,235.1671
2796.14136814,42183.109058,0.0009235,  9.3651, 42.8060,111.2956,238.1039
2798.13689859,42182.730002,0.0009589,  9.3681, 42.7857,112.4732,236.8711
2799.13461342,42182.422130,0.0009752,  9.3695, 42.7787,113.5827,235.7114
2806.11929522,42183.448230,0.0009299,  9.3723, 42.7205,121.4910,227.6777
2810.11022202,42183.891297,0.0009430,  9.3783, 42.6577,121.3477,227.6616
2811.10826723,42183.297714,0.0009538,  9.3803, 42.6483,122.6298,226.4453
2812.10617466,42182.750250,0.0009572,  9.3821, 42.6415,124.1069,224.9810
2819.09139619,42183.679837,0.0008526,  9.3860, 42.5749,125.3770,223.7617
2823.08247904,42184.289406,0.0008719,  9.3906, 42.5072,122.5196,226.5088
2825.07806775,42183.927087,0.0009036,  9.3942, 42.4809,123.0441,225.9380
2830.06741416,42182.662676,0.0009511,  9.4008, 42.4421,129.6221,219.3420
2830.06741431,42182.662675,0.0009511,  9.4008, 42.4421,129.6221,219.3421
2831.06529799,42182.837722,0.0009411,  9.4012, 42.4326,131.1507,217.8144
2832.06317586,42183.302814,0.0009223,  9.4017, 42.4201,132.2919,216.6745
2834.05886673,42184.751244,0.0008773,  9.4033, 42.3862,132.5994,216.3565
2837.05239768,42184.957721,0.0008841,  9.4097, 42.3344,131.9325,217.0117
2840.04601781,42183.143736,0.0009075,  9.4170, 42.3089,136.0963,212.8393
2843.03970632,42183.089471,0.0008563,  9.4207, 42.2887,139.0027,209.9414
2849.02698323,42184.703774,0.0007811,  9.4272, 42.1988,134.7973,214.1868
2851.02275392,42184.544953,0.0008005,  9.4316, 42.1686,133.8400,215.1647
2851.02277014,42184.545035,0.0008005,  9.4316, 42.1686,133.8399,215.1707
2852.02064783,42184.305733,0.0008150,  9.4339, 42.1565,133.9367,215.0786
2856.01227413,42183.000916,0.0008679,  9.4421, 42.1268,137.8869,211.1679
2858.00808468,42182.873284,0.0008675,  9.4445, 42.1135,141.0972,207.9723
2859.00598640,42183.151529,0.0008551,  9.4454, 42.1038,142.5641,206.5139
2861.00176230,42184.352819,0.0008112,  9.4476, 42.0758,144.0651,205.0298
2862.99752499,42185.276070,0.0007827,  9.4517, 42.0421,143.1715,205.9449
2864.99332070,42184.498421,0.0008049,  9.4578, 42.0165,143.2384,205.9057
2871.97870634,42183.192995,0.0007334,  9.4713, 41.9788,150.7346,198.4883
2874.97252838,42183.995971,0.0006818,  9.4753, 41.9395,147.9660,201.3535
2878.96418019,42183.687422,0.0006977,  9.4846, 41.8908,144.5274,204.8865
2881.95797165,42182.579962,0.0007412,  9.4919, 41.8750,146.0722,203.4136
2882.95590814,42182.240949,0.0007523,  9.4938, 41.8726,147.3511,202.1580
2884.95178083,42181.951771,0.0007586,  9.4966, 41.8667,150.5319,199.0241
2885.94970162,42182.101978,0.0007511,  9.4976, 41.8613,152.1613,197.4150
2886.94761807,42182.472811,0.0007358,  9.4986, 41.8533,153.5659,196.0321
2887.94552997,42183.014648,0.0007146,  9.4998, 41.8427,154.5094,195.1119
2887.94553502,42183.014595,0.0007146,  9.4998, 41.8427,154.5094,195.1138
2889.94134153,42184.018435,0.0006748,  9.5033, 41.8169,154.3882,195.2835
2890.93924501,42184.076620,0.0006695,  9.5059, 41.8046,153.6791,196.0179
2892.93507242,42182.962524,0.0006941,  9.5120, 41.7896,153.8150,195.9317
2896.92680475,42181.173271,0.0006871,  9.5209, 41.7901,160.7796,189.0633
2896.92681344,42181.173297,0.0006871,  9.5209, 41.7901,160.7793,189.0666
2897.92474668,42181.363330,0.0006605,  9.5220, 41.7882,161.8755,187.9980
2898.92267507,42181.664745,0.0006311,  9.5228, 41.7834,162.2876,187.6155
2898.92272791,42181.664520,0.0006311,  9.5228, 41.7834,162.2866,187.6356
2901.91644442,42182.483725,0.0005603,  9.5260, 41.7562,159.8007,190.2054
2902.91435985,42182.592120,0.0005487,  9.5276, 41.7452,158.2167,191.8249
2903.91227515,42182.588294,0.0005439,  9.5295, 41.7348,156.6020,193.4755
2905.90811514,42182.236000,0.0005531,  9.5339, 41.7185,154.1155,196.0350
2906.90605577,42181.906735,0.0005648,  9.5362, 41.7135,153.5586,196.6335
2911.89572884,42180.253658,0.0006190,  9.5443, 41.7104,158.5116,191.8601
2922.87283273,42179.449837,0.0005656,  9.5614, 41.6531,166.5187,184.2907
2923.87073469,42179.230036,0.0005547,  9.5626, 41.6557,168.8366,182.0021
2923.87075665,42179.230133,0.0005547,  9.5626, 41.6557,168.8357,182.0109
2927.86233566,42180.187840,0.0004413,  9.5643, 41.6423,171.9523,179.0358
2927.86235906,42180.187665,0.0004413,  9.5643, 41.6423,171.9517,179.0449
2937.84134211,42178.445983,0.0004455,  9.5771, 41.5854,160.5056,190.9607
2938.83928145,42178.217064,0.0004522,  9.5776, 41.5853,162.4883,189.0374
2938.83928158,42178.217064,0.0004522,  9.5776, 41.5853,162.4883,189.0374
2941.83296981,42178.812559,0.0004254,  9.5779, 41.5719,168.9943,182.6795
2946.82228585,42179.617081,0.0003618,  9.5832, 41.5204,166.2429,185.6752
2948.81804608,42178.237215,0.0003856,  9.5869, 41.5132,167.1751,184.8460
2948.81804752,42178.237235,0.0003856,  9.5869, 41.5132,167.1750,184.8466
2956.80097499,42178.425648,0.0002307,  9.5897, 41.4732,173.4692,178.9677
2957.79881828,42178.524531,0.0002145,  9.5904, 41.4604,168.4133,184.0815
2958.79669449,42178.500915,0.0002074,  9.5914, 41.4482,162.6885,189.8770
2959.79455661,42178.359149,0.0002087,  9.5927, 41.4372,157.3454,195.2858
2966.77930129,42176.042560,0.0002843,  9.5989, 41.4016,157.5065,195.4616
2966.77949980,42176.041278,0.0002843,  9.5989, 41.4016,157.4941,195.5456
2967.77705933,42176.131709,0.0002783,  9.5988, 41.3953,160.7586,192.2386
2967.77733574,42176.128157,0.0002784,  9.5988, 41.3953,160.7435,192.3534
2979.75099420,42175.101753,0.0001924,  9.6094, 41.2848,166.8935,186.8935
2986.73544138,42176.297769,0.0001181,  9.6126, 41.1903,103.9173,250.3178
2991.72432791,42174.564581,0.0001991,  9.6197, 41.1424,111.1398,243.4362
2995.71535426,42174.028734,0.0001828,  9.6212, 41.1111,124.8545,229.9707
2997.71081715,42175.054079,0.0001465,  9.6220, 41.0812,118.2534,236.6990
3001.70167193,42175.181116,0.0001789,  9.6288, 41.0175,100.9815,254.2267
3002.69939247,42174.454539,0.0001886,  9.6310, 41.0082,105.1875,250.0837
3010.68110056,42173.729604,0.0001598,  9.6383, 40.9325, 73.3103,282.4841
3019.66020950,42171.936929,0.0003122,  9.6535, 40.8196, 84.8450,271.5714
3022.65316813,42171.408931,0.0002897,  9.6561, 40.7957, 91.1743,265.4256
3022.65318472,42171.408757,0.0002897,  9.6561, 40.7957, 91.1751,265.4309
3029.63652861,42172.263626,0.0003264,  9.6686, 40.6941, 82.9005,274.1489
3036.61993831,42170.638270,0.0002958,  9.6792, 40.6460, 76.3285,281.1980
3037.61757059,42170.900401,0.0003137,  9.6802, 40.6319, 72.6418,284.9674
3048.59107593,42168.606771,0.0004630,  9.7014, 40.5233, 86.7944,271.6185
3049.58861754,42168.491387,0.0004534,  9.7024, 40.5169, 88.1748,270.2961
3051.58374821,42168.909377,0.0004306,  9.7042, 40.4972, 87.8452,270.7691
3053.57879908,42169.950544,0.0004293,  9.7072, 40.4690, 83.6415,275.1022
3053.57881869,42169.950317,0.0004293,  9.7072, 40.4690, 83.6422,275.1086
3055.57375277,42170.238857,0.0004629,  9.7123, 40.4421, 82.3086,276.5369
3055.57385901,42170.239550,0.0004629,  9.7123, 40.4421, 82.3064,276.5775
3056.57139201,42169.719595,0.0004790,  9.7154, 40.4332, 84.2675,274.6853
3059.56400309,42167.399392,0.0004702,  9.7233, 40.4259, 91.8695,267.2793
3060.56154359,42167.062636,0.0004551,  9.7249, 40.4252, 92.1492,267.0662
3062.55660482,42167.154179,0.0004365,  9.7269, 40.4171, 88.4450,270.9078
3063.55413289,42167.400195,0.0004396,  9.7278, 40.4090, 85.5680,273.8594
3064.55164254,42167.666412,0.0004511,  9.7288, 40.3985, 82.9066,276.5931
3066.54664340,42168.040453,0.0004913,  9.7316, 40.3739, 79.7674,279.8799
3076.52159954,42165.286675,0.0006001,  9.7503, 40.3169, 94.5771,265.8133
3080.51137568,42166.341009,0.0005635,  9.7540, 40.2838, 94.0407,266.6139
3081.50883957,42166.779160,0.0005685,  9.7558, 40.2719, 92.7272,268.0088
3082.50624545,42166.963851,0.0005822,  9.7581, 40.2611, 92.1046,268.6928
3083.50368018,42166.737288,0.0005998,  9.7607, 40.2529, 92.7464,268.1219
3084.50111527,42166.097666,0.0006142,  9.7635, 40.2484, 94.6361,266.3008
