Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
7206.40585757,26496.263484,0.6835866, 71.0742,171.8366,346.0427, 30.1364
7210.38748481,26498.710265,0.6833691, 71.0731,171.5251,345.8383, 34.1251
7212.37829399,26499.909360,0.6833285, 71.0617,171.3721,345.7267, 36.1057
7213.37370024,26500.447372,0.6833248, 71.0581,171.2954,345.6678, 37.0961
7239.75563768,26508.486751,0.6821252, 71.1231,169.2362,344.2475, 62.9329
7243.73835921,26509.183552,0.6820358, 71.1330,168.9286,344.0213, 66.8408
7249.71320428,26509.928872,0.6815645, 71.1705,168.4618,343.7224, 72.9822
7254.19447086,26510.701601,0.6812969, 71.1519,168.1225,343.4918, 77.5878
7254.19449689,26510.702078,0.6812969, 71.1519,168.1225,343.4918, 77.6066
7262.65950378,26511.352018,0.6807607, 71.1914,167.4685,343.0539, 86.4099
7263.65546343,26511.463561,0.6806592, 71.1889,167.3933,343.0079, 87.4696
7268.63539340,26511.945948,0.6803980, 71.1627,167.0222,342.7478, 92.9130
7272.61951379,26512.034140,0.6801974, 71.1812,166.7174,342.5336, 97.3885
7279.59213664,26512.230747,0.6795429, 71.1738,166.1927,342.1966,105.3695
7286.56504700,26512.126708,0.6792267, 71.1672,165.6700,341.8211,113.6890
7293.53849442,26511.850014,0.6785616, 71.1454,165.1527,341.4849,122.3585
7298.51981485,26511.487392,0.6783759, 71.1322,164.7845,341.2101,128.9383
7303.00265133,26511.194125,0.6779613, 71.1402,164.4480,340.9867,134.6111
7303.50104667,26511.117981,0.6779087, 71.1383,164.4113,340.9627,135.4621
7309.47920119,26510.391262,0.6775430, 71.0897,163.9772,340.6492,143.9620
7309.47921556,26510.391304,0.6775430, 71.0897,163.9772,340.6492,143.9724
7313.96295766,26509.921235,0.6773620, 71.0915,163.6427,340.4028,150.6012
7314.95943170,26509.831028,0.6772788, 71.0945,163.5677,340.3522,152.1407
7327.41378712,26507.866343,0.6765217, 71.0480,162.6549,339.6867,170.8554
7334.88720354,26506.509108,0.6759586, 71.0116,162.1092,339.2935,183.1514
7339.37141779,26505.775833,0.6758893, 71.0000,161.7786,339.0328,190.9140
7346.84536922,26504.844994,0.6753481, 70.9952,161.2250,338.6362,204.2156
7347.84189815,26504.623381,0.6753047, 70.9860,161.1536,338.5806,206.0218
7353.82110618,26504.042303,0.6751873, 70.9820,160.7112,338.2300,217.0493
7365.28108480,26503.330490,0.6746176, 70.9638,159.8637,337.5907,238.3030
7374.74978113,26503.738428,0.6740476, 70.9799,159.1547,337.0756,257.2030
7386.21135353,26505.230762,0.6734598, 71.0065,158.2957,336.4389,279.4348
7387.20805343,26505.355847,0.6733921, 71.0030,158.2225,336.3855,281.3607
7395.67992105,26506.971349,0.6731217, 71.0221,157.5871,335.9140,297.4807
7422.09382780,26486.134622,0.6710422, 71.0642,155.6216,334.5604,345.3325
7439.53818060,26501.736131,0.6694567, 71.0893,154.3278,333.6263, 15.6903
7440.53503515,26500.741012,0.6693391, 71.0853,154.2560,333.5732, 17.4145
7450.00493347,26505.869443,0.6688484, 71.0725,153.5727,333.0735, 33.6341
7460.47191841,26509.560313,0.6679308, 71.0408,152.8330,332.5476, 51.6511
7479.41250465,26509.749318,0.6664293, 71.0174,151.4925,331.5766, 85.0801
7488.88277148,26508.983909,0.6657747, 70.9747,150.8387,331.0781,102.3521
7489.87977268,26508.830193,0.6657063, 70.9779,150.7674,331.0254,104.2952
7495.86112654,26508.085063,0.6651187, 70.9653,150.3489,330.7176,115.5640
7500.84550767,26507.426126,0.6649594, 70.9410,150.0051,330.4465,125.1245
7506.82674673,26506.474831,0.6646302, 70.9528,149.5786,330.1301,136.7836
7516.79547112,26505.014491,0.6641135, 70.9269,148.8872,329.5877,156.7681
7517.79233308,26504.899977,0.6640419, 70.9315,148.8155,329.5342,158.7914
7536.73295775,26503.428837,0.6629614, 70.9320,147.4788,328.5149,198.2791
7536.73338542,26503.431146,0.6629613, 70.9320,147.4788,328.5149,198.5889
7543.71142151,26503.335582,0.6627620, 70.9283,146.9895,328.1260,213.3557
7544.70832676,26503.436142,0.6626967, 70.9349,146.9170,328.0720,215.4921
7550.68960779,26503.731192,0.6621885, 70.9385,146.4940,327.7528,228.1409
7551.68655593,26503.765736,0.6621506, 70.9356,146.4246,327.6984,230.2966
7556.67086722,26504.291250,0.6620750, 70.9423,146.0694,327.4256,240.7307
7562.65209195,26505.389872,0.6616197, 70.9668,145.6386,327.1142,253.0812
7562.65211197,26505.390025,0.6616197, 70.9668,145.6386,327.1142,253.0957
7567.63644858,26506.019059,0.6613334, 70.9538,145.2933,326.8475,263.2366
7572.62074408,26507.269190,0.6610858, 70.9787,144.9347,326.5794,273.1979
7579.59882101,26508.547801,0.6604841, 70.9761,144.4456,326.2153,286.8337
7585.57988166,26509.874558,0.6602511, 70.9948,144.0189,325.9028,298.1706
7590.06571684,26510.840921,0.6597715, 71.0064,143.7012,325.6784,306.4987
7590.56416225,26510.890221,0.6597168, 71.0054,143.6669,325.6530,307.4305
7594.55152955,26511.493317,0.6594502, 70.9924,143.3950,325.4460,314.7176
7597.54200672,26511.833586,0.6593320, 70.9999,143.1852,325.2888,320.1060
7601.52934566,26511.586929,0.6589099, 71.0163,142.9028,325.0879,327.2081
7602.02777569,26511.472149,0.6588463, 71.0162,142.8682,325.0635,328.0977
7612.49443047,26487.230592,0.6578565, 71.0087,142.1412,324.5510,346.3462
7616.48168415,26464.975761,0.6570354, 71.0168,141.8564,324.3338,353.1617
7617.47850217,26467.664958,0.6569186, 71.0148,141.7867,324.2687,354.8696
7619.47212522,26494.847762,0.6570375, 71.0076,141.6498,324.1386,358.2794
7636.41732698,26505.081414,0.6559344, 70.9827,140.4991,323.2624, 26.6887
7639.90605014,26505.955203,0.6557801, 70.9875,140.2591,323.0824, 32.5736
7641.40118546,26506.273755,0.6556550, 70.9905,140.1562,323.0070, 35.0733
7648.87680128,26507.898722,0.6549985, 70.9610,139.6620,322.6230, 47.6440
7661.83418534,26508.057969,0.6541250, 70.9392,138.7981,321.9464, 69.7856
7674.29227216,26506.700698,0.6533539, 70.9255,137.9658,321.3005, 91.2892
7675.28893575,26506.621512,0.6533129, 70.9199,137.9015,321.2470, 93.0710
7675.28896295,26506.621875,0.6533129, 70.9199,137.9015,321.2470, 93.0907
7682.76348895,26505.496102,0.6529754, 70.9249,137.4008,320.8465,106.3389
7688.24474480,26504.884012,0.6526541, 70.9079,137.0390,320.5538,116.2222
7695.22058684,26503.975636,0.6525112, 70.9158,136.5669,320.1867,128.8675
7701.19975591,26503.383708,0.6520824, 70.9115,136.1676,319.8703,139.7859
7736.07382208,26504.496729,0.6506382, 70.9526,133.8111,318.0037,201.3877
7737.56827110,26504.726162,0.6505007, 70.9567,133.7094,317.9234,203.8393
7742.05152906,26505.406756,0.6502200, 70.9527,133.4092,317.6834,211.0553
7748.02888822,26506.533528,0.6500554, 70.9664,133.0007,317.3747,220.2529
7752.51174429,26507.454285,0.6497025, 70.9804,132.6954,317.1441,226.8440
7756.99446991,26508.121167,0.6493798, 70.9734,132.3991,316.9082,233.2098
7765.95937348,26509.792799,0.6487774, 70.9929,131.7964,316.4337,245.1677
7769.94358867,26510.258224,0.6485292, 70.9859,131.5332,316.2237,250.1824
7769.94360374,26510.258365,0.6485292, 70.9859,131.5332,316.2237,250.1934
7773.92759122,26510.847168,0.6483811, 70.9911,131.2651,316.0205,254.9630
7778.90745381,26511.609671,0.6479832, 71.0041,130.9309,315.7662,260.7106
7783.88713779,26511.968969,0.6475693, 70.9927,130.6075,315.5050,266.2386
7793.84576337,26512.829234,0.6468748, 70.9974,129.9536,314.9782,276.5857
7795.83740405,26512.819788,0.6467473, 70.9908,129.8249,314.8724,278.5714
7799.82051133,26512.904392,0.6466089, 70.9859,129.5638,314.6673,282.4136
7813.26251226,26512.864991,0.6457718, 70.9726,128.6925,313.9683,294.6979
7813.76033282,26512.889740,0.6457591, 70.9724,128.6602,313.9421,295.1386
7813.76033296,26512.889743,0.6457591, 70.9724,128.6602,313.9421,295.1387
7832.67616912,26511.829432,0.6448745, 70.9681,127.4318,312.9531,311.5044
7838.64907039,26511.193783,0.6445651, 70.9521,127.0508,312.6364,316.6624
7839.64452022,26511.074528,0.6445539, 70.9500,126.9870,312.5841,317.5243
7846.61255795,26510.289288,0.6442985, 70.9584,126.5345,312.2144,323.6345
7847.11033708,26510.188482,0.6442712, 70.9578,126.5025,312.1874,324.1270
7856.06901759,26507.941300,0.6441305, 70.9526,125.9185,311.7254,332.3142
7868.01372357,26493.802492,0.6436089, 70.9511,125.1416,311.1151,343.8654
7882.94478787,26477.480851,0.6429607, 70.9721,124.1458,310.2698,359.4467
7883.44246889,26482.051158,0.6430103, 70.9743,124.1122,310.2419,359.9612
7888.41967896,26525.060474,0.6433609, 70.9906,123.7823,309.9962,  5.3792
7894.89022977,26518.027537,0.6430413, 70.9878,123.3619,309.6710, 12.5802
7907.83207386,26501.183240,0.6424781, 71.0048,122.5108,308.9574, 27.2437
7915.79699483,26501.826365,0.6421814, 71.0244,121.9854,308.5413, 36.3402
7916.79264969,26502.041015,0.6421328, 71.0242,121.9210,308.4878, 37.4777
7929.73696326,26505.217458,0.6416561, 71.0356,121.0799,307.7944, 52.2719
7934.71597315,26506.314020,0.6415556, 71.0342,120.7544,307.5355, 57.9549
7988.50345897,26510.737201,0.6396601, 71.0448,117.3070,304.7073,123.0012
7994.48134384,26510.195111,0.6395129, 71.0520,116.9234,304.4033,131.2622
8001.45588673,26509.518985,0.6393090, 71.0439,116.4826,304.0331,141.3366
8008.43066898,26508.526590,0.6392085, 71.0491,116.0399,303.6675,151.8602
8021.38458928,26506.635274,0.6390586, 71.0531,115.2078,302.9919,172.7238
8024.37411179,26506.125950,0.6389813, 71.0554,115.0183,302.8332,177.8058
8030.35320857,26505.247941,0.6389247, 71.0501,114.6358,302.5181,188.2093
8037.32903586,26504.172539,0.6388421, 71.0628,114.1913,302.1449,200.8046
8043.30854432,26503.587184,0.6388594, 71.0628,113.8027,301.8307,211.9793
8043.30881053,26503.588255,0.6388593, 71.0628,113.8027,301.8307,212.1721
8050.28480825,26503.024273,0.6387377, 71.0790,113.3524,301.4713,225.3325
8050.28507319,26503.025971,0.6387376, 71.0790,113.3524,301.4713,225.5245
8054.27133803,26502.806465,0.6386788, 71.0799,113.0978,301.2567,233.1013
8054.27135014,26502.806546,0.6386788, 71.0799,113.0978,301.2567,233.1101
8054.27160297,26502.808230,0.6386787, 71.0799,113.0978,301.2567,233.2933
8058.75618986,26502.736160,0.6386620, 71.0818,112.8070,301.0228,241.8987
8059.25449754,26502.761461,0.6386569, 71.0830,112.7749,300.9965,242.8716
8059.25476248,26502.763455,0.6386568, 71.0830,112.7749,300.9965,243.0635
8064.23784160,26502.886718,0.6385729, 71.0959,112.4579,300.7234,252.7860
8064.23810908,26502.889661,0.6385728, 71.0959,112.4579,300.7234,252.9797
8070.21793853,26503.295880,0.6385854, 71.0987,112.0684,300.4061,264.6984
8070.21820601,26503.298996,0.6385854, 71.0987,112.0684,300.4061,264.8922
8078.19159625,26504.431327,0.6384068, 71.1174,111.5550,299.9900,280.5525
8078.19186245,26504.436671,0.6384067, 71.1174,111.5550,299.9900,280.7454
8085.16872547,26505.742735,0.6383404, 71.1185,111.1066,299.6178,294.3266
8085.16899168,26505.751449,0.6383404, 71.1185,111.1066,299.6178,294.5194
8091.14919824,26507.494030,0.6382255, 71.1329,110.7272,299.2898,305.9715
8091.14946318,26507.508211,0.6382256, 71.1329,110.7272,299.2898,306.1635
8097.12978360,26509.419949,0.6382533, 71.1340,110.3405,298.9681,317.4389
8101.11687062,26511.092778,0.6381922, 71.1426,110.0820,298.7644,324.9582
8108.09441271,26511.917121,0.6380767, 71.1472,109.6429,298.3951,337.9370
8109.09122279,26510.929617,0.6380675, 71.1461,109.5792,298.3448,339.7769
8112.08161681,26502.498196,0.6379655, 71.1439,109.3856,298.2015,345.2321
8116.06883780,26470.286593,0.6374363, 71.1490,109.1276,297.9982,352.4475
8120.05611215,26469.079489,0.6373266, 71.1522,108.8693,297.7160,359.6467
8120.05637836,26470.513521,0.6373461, 71.1524,108.8690,297.7146,359.8402
8124.04367099,26525.992888,0.6381412, 71.1552,108.6053,297.5088,  6.9336
8125.04022932,26530.026425,0.6381797, 71.1568,108.5400,297.4661,  8.5000
8125.04022957,26530.026687,0.6381797, 71.1568,108.5400,297.4661,  8.5002
8125.04049553,26530.282591,0.6381815, 71.1568,108.5400,297.4670,  8.6923
8130.02437974,26521.338393,0.6379101, 71.1648,108.2225,297.2186, 17.2733
8130.02464599,26521.039952,0.6379060, 71.1647,108.2225,297.2184, 17.4663
8136.00545811,26512.107660,0.6377756, 71.1609,107.8476,296.8811, 27.7751
8136.00572424,26512.027467,0.6377753, 71.1609,107.8476,296.8809, 27.9680
8141.98651007,26510.278076,0.6377893, 71.1602,107.4643,296.5622, 38.1889
8142.98335598,26510.236540,0.6377822, 71.1619,107.4019,296.5077, 39.9233
8142.98336314,26510.236309,0.6377822, 71.1619,107.4019,296.5077, 39.9285
8142.98362942,26510.227931,0.6377826, 71.1619,107.4019,296.5077, 40.1213
8148.96474974,26510.254773,0.6378796, 71.1603,107.0258,296.1716, 50.5446
8149.96160263,26510.234706,0.6379124, 71.1594,106.9603,296.1194, 52.2808
8154.94586914,26510.219316,0.6379436, 71.1635,106.6348,295.8660, 60.9723
8155.94272672,26510.234690,0.6379330, 71.1650,106.5716,295.8141, 62.7168
8164.91450971,26509.995025,0.6380160, 71.1614,106.0025,295.3366, 78.5720
8170.89569639,26509.530413,0.6380524, 71.1670,105.6196,295.0263, 89.3128
8177.87376953,26508.799183,0.6382550, 71.1659,105.1704,294.6507,102.0707
8184.85183422,26507.768025,0.6382651, 71.1771,104.7160,294.2960,115.0967
8191.82992377,26506.731106,0.6383798, 71.1768,104.2667,293.9284,128.4569
8198.80772144,26505.504131,0.6384181, 71.1883,103.8165,293.5664,141.9685
8198.80798764,26505.504623,0.6384181, 71.1883,103.8165,293.5664,142.1612
8199.80461197,26505.349616,0.6384349, 71.1897,103.7536,293.5114,143.9708
8199.80487817,26505.349990,0.6384349, 71.1897,103.7536,293.5114,144.1636
8205.78577952,26504.486137,0.6386182, 71.1921,103.3594,293.1977,155.9989
8205.78604572,26504.486801,0.6386182, 71.1921,103.3594,293.1977,156.1917
8206.78290396,26504.328023,0.6386254, 71.1940,103.2923,293.1484,158.2179
8211.76697160,26503.546177,0.6385772, 71.2066,102.9685,292.8921,168.2774
8211.76697792,26503.546194,0.6385772, 71.2066,102.9685,292.8921,168.2819
8211.76724381,26503.546901,0.6385772, 71.2066,102.9685,292.8921,168.4745
8218.74500150,26502.790265,0.6386597, 71.2115,102.5180,292.5210,182.8285
8219.74189490,26502.710097,0.6386684, 71.2121,102.4518,292.4701,184.9513
8219.74216143,26502.710717,0.6386683, 71.2121,102.4518,292.4701,185.1443
8226.71983293,26502.111280,0.6386592, 71.2276,102.0041,292.0989,199.6879
8232.70091887,26502.101312,0.6388132, 71.2321,101.6115,291.7802,212.3871
8239.67878118,26502.249119,0.6387225, 71.2486,101.1591,291.4157,227.1671
8240.67568023,26502.288469,0.6387227, 71.2500,101.0965,291.3608,229.3176
8246.65668189,26502.794112,0.6387988, 71.2522,100.7097,291.0403,241.8864
8253.63441858,26503.645281,0.6387608, 71.2656,100.2650,290.6636,256.3357
8260.61218994,26504.880979,0.6389370, 71.2694, 99.8105,290.2885,270.5295
8266.59298684,26506.160685,0.6388443, 71.2810, 99.4284,289.9704,282.3398
8274.56731318,26508.035143,0.6389740, 71.2817, 98.9196,289.5385,297.6312
8281.54472534,26510.245815,0.6389955, 71.2917, 98.4816,289.1537,310.5706
8289.51871915,26513.565007,0.6392594, 71.2941, 97.9610,288.7286,324.7843
8296.49590493,26516.923694,0.6393597, 71.2998, 97.5259,288.3493,336.8600
8310.44969195,26460.342135,0.6389783, 71.2979, 96.6233,287.5760,359.9272
8316.42971040,26526.615285,0.6401123, 71.3040, 96.2166,287.2717,  9.5001
8316.92803192,26527.726066,0.6401200, 71.3049, 96.1840,287.2492, 10.2855
8335.36535458,26511.353670,0.6404018, 71.3116, 95.0014,286.2659, 39.0736
8342.34131440,26509.891015,0.6408563, 71.3106, 94.5367,285.8982, 49.9283
8344.33448806,26509.612748,0.6408747, 71.3136, 94.4020,285.7976, 53.1010
8345.33098336,26509.502209,0.6408772, 71.3154, 94.3368,285.7456, 54.6288
8355.29598465,26508.141477,0.6412771, 71.3180, 93.6872,285.2199, 70.2226
8355.29599362,26508.141534,0.6412771, 71.3180, 93.6872,285.2199, 70.2291
8370.24231647,26505.672113,0.6418279, 71.3322, 92.6903,284.4454, 94.0219
8387.17967562,26503.045139,0.6421324, 71.3543, 91.5651,283.5594,121.6126
8392.16085417,26502.624224,0.6423092, 71.3616, 91.2463,283.2846,129.7761
8398.63605337,26501.929835,0.6424841, 71.3691, 90.7987,282.9552,140.2991
8406.10701459,26501.764222,0.6425917, 71.3810, 90.3164,282.5437,152.2783
8413.07945841,26501.824657,0.6426822, 71.3871, 89.8461,282.1792,163.1531
8420.05143633,26502.373694,0.6428898, 71.3969, 89.4024,281.7886,173.6088
8420.05170254,26502.373523,0.6428898, 71.3969, 89.4024,281.7886,173.8017
8426.02704807,26503.005010,0.6429959, 71.4029, 88.9939,281.4786,182.1540
8427.02320755,26503.107681,0.6429781, 71.4052, 88.9293,281.4239,183.7273
8431.00674247,26503.644934,0.6430307, 71.4117, 88.6797,281.1966,189.1588
8433.99430322,26504.173231,0.6431774, 71.4118, 88.4872,281.0312,193.0920
8438.97336826,26505.066008,0.6432862, 71.4130, 88.1532,280.7687,199.3748
8443.95189244,26505.824980,0.6433476, 71.4213, 87.8403,280.4874,205.1035
8443.95215991,26505.825186,0.6433475, 71.4213, 87.8403,280.4874,205.2972
8450.92182147,26507.269611,0.6437615, 71.4217, 87.3803,280.1116,212.7682
8450.92208768,26507.269943,0.6437614, 71.4217, 87.3803,280.1116,212.9610
8457.89131931,26508.353957,0.6438668, 71.4311, 86.9346,279.7240,219.7862
8458.88719471,26508.518302,0.6439306, 71.4312, 86.8723,279.6675,220.9258
8463.86484745,26509.411780,0.6442375, 71.4283, 86.5438,279.4005,225.2710
8463.86511493,26509.412059,0.6442375, 71.4283, 86.5438,279.4005,225.4646
8473.82004494,26510.548748,0.6446993, 71.4347, 85.9064,278.8500,233.4819
8473.82031115,26510.548889,0.6446993, 71.4347, 85.9064,278.8500,233.6746
8480.78823917,26511.380847,0.6450562, 71.4352, 85.4302,278.4892,238.6168
8481.78391028,26511.425808,0.6450747, 71.4366, 85.3661,278.4342,239.4962
8490.74229880,26511.817986,0.6457013, 71.4352, 84.7811,277.9490,245.3475
8490.74257654,26511.818374,0.6457012, 71.4352, 84.7811,277.9490,245.5486
8496.71481117,26511.851531,0.6459000, 71.4383, 84.3812,277.6350,249.4015
8497.71017167,26511.790354,0.6459560, 71.4394, 84.3183,277.5793,250.0358
8504.67733884,26511.624619,0.6466118, 71.4374, 83.8452,277.2158,254.2098
8506.66827743,26511.575958,0.6466653, 71.4385, 83.7032,277.1167,255.6578
8514.13333019,26510.754922,0.6470506, 71.4446, 83.2104,276.7137,260.4961
8521.10074396,26510.091614,0.6474179, 71.4429, 82.7198,276.3648,265.2291
8522.09607084,26509.955524,0.6474325, 71.4441, 82.6518,276.3130,265.9178
8529.06362687,26508.680370,0.6478899, 71.4501, 82.1888,275.9400,271.0782
8530.05900290,26508.550873,0.6479838, 71.4497, 82.1170,275.8912,271.8435
8535.03594683,26507.936993,0.6481099, 71.4534, 81.7533,275.6460,275.8507
8550.96327616,26505.108847,0.6486106, 71.4692, 80.6551,274.8090,290.7421
8552.45655560,26504.850391,0.6486519, 71.4721, 80.5576,274.7260,292.3076
8561.41660766,26503.757628,0.6490502, 71.4794, 79.9243,274.2629,302.2581
8567.39011336,26503.230793,0.6491391, 71.4917, 79.5276,273.9248,309.2983
8567.39039082,26503.245768,0.6491390, 71.4917, 79.5275,273.9248,309.4993
8576.84930457,26504.103091,0.6493341, 71.4991, 78.8670,273.4197,321.5376
8576.84958267,26504.142966,0.6493343, 71.4991, 78.8670,273.4196,321.7392
8582.82401304,26506.142472,0.6495820, 71.5085, 78.4796,273.0759,329.7194
8582.82429084,26506.221340,0.6495829, 71.5085, 78.4796,273.0758,329.9207
8585.31357188,26507.643072,0.6497616, 71.5086, 78.3045,272.9455,333.1830
8585.31384966,26507.743057,0.6497630, 71.5086, 78.3045,272.9454,333.3843
8591.78671759,26513.033701,0.6498132, 71.5181, 77.8561,272.5903,342.4099
8591.78699537,26513.085860,0.6498151, 71.5181, 77.8561,272.5906,342.6111
8599.25629281,26482.449955,0.6498908, 71.5168, 77.3553,272.2078,353.2316
8599.25657028,26480.742506,0.6498681, 71.5167, 77.3551,272.2082,353.4321
8605.73035991,26452.305941,0.6494776, 71.5219, 76.9057,271.7788,  2.7747
8605.73063801,26453.990207,0.6495012, 71.5220, 76.9054,271.7775,  2.9766
8611.20901292,26512.305757,0.6506528, 71.5293, 76.5461,271.4796, 11.0041
8621.66853720,26512.595790,0.6509126, 71.5382, 75.8434,270.9114, 26.3573
8640.59766816,26510.400748,0.6521228, 71.5349, 74.5713,269.8705, 53.6744
8646.07777964,26511.077886,0.6522611, 71.5385, 74.1953,269.5693, 61.5977
8653.55089240,26511.684127,0.6529825, 71.5344, 73.6934,269.1643, 72.2717
8659.52975310,26512.119278,0.6531972, 71.5353, 73.2793,268.8452, 80.9454
8666.50539284,26512.455319,0.6539156, 71.5333, 72.8106,268.4734, 91.1333
8670.49131935,26512.269548,0.6540823, 71.5314, 72.5161,268.2755, 96.8266
8670.49159649,26512.269144,0.6540824, 71.5314, 72.5161,268.2755, 97.0272
8677.46747622,26512.395119,0.6545945, 71.5349, 72.0472,267.8919,107.3915
8677.46775336,26512.394895,0.6545946, 71.5349, 72.0472,267.8919,107.5921
8681.95225611,26511.927104,0.6549422, 71.5287, 71.7185,267.6718,114.2757
8681.95253326,26511.927162,0.6549423, 71.5287, 71.7185,267.6718,114.4764
8682.45058832,26511.850495,0.6549580, 71.5284, 71.6817,267.6472,115.0629
8682.45086610,26511.850532,0.6549581, 71.5284, 71.6817,267.6472,115.2640
8688.43056039,26511.390698,0.6551622, 71.5330, 71.2673,267.3262,124.5842
8688.43083817,26511.390163,0.6551623, 71.5330, 71.2673,267.3262,124.7853
8694.41073057,26510.721499,0.6557533, 71.5290, 70.8423,267.0257,134.3486
8695.40743655,26510.497569,0.6557960, 71.5280, 70.7651,266.9790,136.0037
8695.40771497,26510.497633,0.6557961, 71.5280, 70.7651,266.9791,136.2053
8701.38780866,26509.542196,0.6559226, 71.5344, 70.3377,266.6585,146.2070
8701.38808708,26509.541433,0.6559227, 71.5344, 70.3377,266.6585,146.4086
8708.36516505,26508.378762,0.6564609, 71.5299, 69.8333,266.3049,158.5409
8708.36544220,26508.378593,0.6564609, 71.5299, 69.8333,266.3049,158.7415
8714.34622832,26507.098226,0.6565076, 71.5347, 69.4019,265.9891,169.7886
8720.32689946,26506.109824,0.6569430, 71.5370, 68.9841,265.6734,180.9958
8720.32717661,26506.109019,0.6569430, 71.5370, 68.9841,265.6734,181.1966
8726.30798933,26504.680272,0.6569766, 71.5390, 68.5318,265.3682,192.8229
8726.30826712,26504.680178,0.6569766, 71.5390, 68.5318,265.3682,193.0241
8727.30488059,26504.472631,0.6569887, 71.5414, 68.4637,265.3101,194.8593
8727.30515837,26504.472315,0.6569887, 71.5414, 68.4637,265.3101,195.0604
8735.28004417,26503.245353,0.6574514, 71.5427, 67.8936,264.8849,211.3599
8735.28032259,26503.244813,0.6574514, 71.5427, 67.8936,264.8850,211.5615
8741.26158748,26502.228007,0.6573952, 71.5493, 67.4645,264.5562,224.1776
8741.26186400,26502.227710,0.6573952, 71.5494, 67.4645,264.5562,224.3779
8747.24324552,26501.592695,0.6577383, 71.5548, 67.0544,264.2241,237.2215
8747.24352457,26501.591489,0.6577383, 71.5548, 67.0544,264.2241,237.4237
8755.21906227,26501.085894,0.6577604, 71.5616, 66.4751,263.7838,255.0286
8755.21934132,26501.085626,0.6577603, 71.5616, 66.4751,263.7838,255.2308
8759.70553997,26501.029643,0.6581105, 71.5646, 66.1688,263.5289,265.1090
8759.70581903,26501.028616,0.6581104, 71.5646, 66.1688,263.5289,265.3112
8765.18913629,26501.448507,0.6581808, 71.5626, 65.7665,263.2334,277.5013
8765.68792922,26501.456010,0.6581725, 71.5633, 65.7314,263.2051,278.8340
8770.67313094,26501.679470,0.6582787, 71.5725, 65.4015,262.9062,290.1318
8780.14523726,26503.513927,0.6586478, 71.5726, 64.7273,262.3846,311.3666
8780.64359186,26503.603643,0.6586451, 71.5737, 64.6933,262.3543,312.3480
8780.64386837,26503.614668,0.6586448, 71.5737, 64.6933,262.3542,312.5483
8785.13049482,26505.078687,0.6589711, 71.5819, 64.4021,262.0771,322.3123
8785.13077134,26505.112863,0.6589711, 71.5819, 64.4021,262.0770,322.5127
8787.62335348,26506.746689,0.6592292, 71.5800, 64.2265,261.9402,327.8565
8788.12192485,26507.231658,0.6592667, 71.5793, 64.1901,261.9131,328.9598
8789.11890754,26508.268909,0.6593246, 71.5781, 64.1166,261.8593,331.0470
8789.11918405,26508.358844,0.6593253, 71.5781, 64.1166,261.8592,331.2474
8791.11355863,26511.382620,0.6593960, 71.5769, 63.9709,261.7481,335.7050
8794.10503046,26518.198813,0.6595098, 71.5794, 63.7636,261.5711,342.2854
8798.09367708,26516.811898,0.6597949, 71.5839, 63.5052,261.3520,350.9355
8801.08509919,26461.490170,0.6594239, 71.5791, 63.2989,261.2026,357.2537
8801.58370403,26449.988386,0.6593211, 71.5777, 63.2616,261.1698,358.3284
8809.06260956,26516.859080,0.6604519, 71.5809, 62.7073,260.7180, 14.1366
8814.04867519,26516.998389,0.6610160, 71.5835, 62.3739,260.4459, 24.5144
8818.53629182,26514.224614,0.6612816, 71.5752, 62.0404,260.2136, 33.8212
8822.02668091,26513.328320,0.6613918, 71.5761, 61.7958,260.0144, 41.0232
8828.01032356,26512.743011,0.6620327, 71.5771, 61.3924,259.6805, 53.2600
8832.99684376,26512.609395,0.6623855, 71.5672, 61.0143,259.4343, 63.4294
8838.48211389,26512.997671,0.6627482, 71.5711, 60.6322,259.1218, 74.6641
8841.97283217,26512.896012,0.6632319, 71.5654, 60.3794,258.9453, 81.8020
8842.97018388,26512.822047,0.6633254, 71.5625, 60.3020,258.8981, 83.8411
8849.45309077,26512.663359,0.6635752, 71.5564, 59.8157,258.5604, 97.2459
8855.43751563,26512.566806,0.6641688, 71.5548, 59.3925,258.2450,109.7717
8863.41705939,26511.604848,0.6644627, 71.5455, 58.7772,257.8423,126.8665
8865.91073076,26511.508190,0.6646954, 71.5475, 58.6022,257.7039,132.3112
8869.90074082,26510.928386,0.6651005, 71.5392, 58.2975,257.5108,141.1465
8871.39703598,26510.627731,0.6651543, 71.5350, 58.1769,257.4402,144.5181
8875.88594696,26509.737248,0.6651638, 71.5328, 57.8312,257.2051,154.7736
8880.87370357,26509.066591,0.6654406, 71.5364, 57.4744,256.9320,166.3675
8882.37006520,26508.884077,0.6655678, 71.5346, 57.3626,256.8576,169.8915
8886.85924967,26507.789444,0.6656901, 71.5250, 57.0021,256.6445,180.6503
8893.34396807,26506.471476,0.6658533, 71.5326, 56.5255,256.2774,196.8002
8903.32105423,26504.328391,0.6660254, 71.5251, 55.7557,255.7547,222.7005
8909.80646101,26503.021458,0.6663275, 71.5323, 55.2925,255.3903,240.1819
8912.79988806,26502.592759,0.6664024, 71.5274, 55.0574,255.2405,248.4520
8918.78695735,26501.381251,0.6663383, 71.5353, 54.6130,254.8885,265.4117
