32,-0.24934,-0.21493,-0.1317
32.1,-0.24823,-0.21641,-0.13131
32.2,-0.24711,-0.21787,-0.13093
32.3,-0.24598,-0.21932,-0.13058
32.4,-0.24484,-0.22076,-0.13024
32.5,-0.24369,-0.22219,-0.12992
32.6,-0.24252,-0.2236,-0.12961
32.7,-0.24135,-0.22501,-0.12933
32.8,-0.24016,-0.2264,-0.12906
32.9,-0.23897,-0.22778,-0.12882
33,-0.23776,-0.22916,-0.12858
33.1,-0.23654,-0.23052,-0.12837
33.2,-0.23531,-0.23187,-0.12818
33.3,-0.23407,-0.23321,-0.128
33.4,-0.23282,-0.23454,-0.12784
33.5,-0.23155,-0.23585,-0.1277
33.6,-0.23028,-0.23716,-0.12758
33.7,-0.22899,-0.23846,-0.12748
33.8,-0.22769,-0.23975,-0.12739
33.9,-0.22638,-0.24103,-0.12732
34,-0.22506,-0.2423,-0.12727
34.1,-0.22372,-0.24355,-0.12724
34.2,-0.22238,-0.2448,-0.12722
34.3,-0.22102,-0.24604,-0.12723
34.4,-0.21965,-0.24727,-0.12725
34.5,-0.21827,-0.24849,-0.12729
34.6,-0.21687,-0.2497,-0.12734
34.7,-0.21546,-0.2509,-0.12742
34.8,-0.21404,-0.25209,-0.12751
34.9,-0.21261,-0.25327,-0.12762
35,-0.21117,-0.25444,-0.12775
35.1,-0.20971,-0.2556,-0.1279
35.2,-0.20824,-0.25675,-0.12806
35.3,-0.20675,-0.25789,-0.12825
35.4,-0.20525,-0.25903,-0.12845
35.5,-0.20374,-0.26015,-0.12866
35.6,-0.20222,-0.26126,-0.1289
35.7,-0.20068,-0.26237,-0.12915
35.8,-0.19912,-0.26346,-0.12942
35.9,-0.19756,-0.26455,-0.12971
36,-0.19597,-0.26562,-0.13002
36.1,-0.19438,-0.26669,-0.13034
36.2,-0.19277,-0.26774,-0.13068
36.3,-0.19114,-0.26879,-0.13104
36.4,-0.1895,-0.26982,-0.13141
36.5,-0.18785,-0.27084,-0.13181
36.6,-0.18618,-0.27186,-0.13222
36.7,-0.18449,-0.27286,-0.13265
36.8,-0.18279,-0.27386,-0.13309
36.9,-0.18107,-0.27484,-0.13355
37,-0.17934,-0.27581,-0.13403
37.1,-0.17759,-0.27678,-0.13453
37.2,-0.17582,-0.27773,-0.13504
37.3,-0.17404,-0.27867,-0.13557
37.4,-0.17224,-0.2796,-0.13612
37.5,-0.17043,-0.28052,-0.13668
37.6,-0.16859,-0.28142,-0.13726
37.7,-0.16674,-0.28232,-0.13786
37.8,-0.16488,-0.2832,-0.13847
37.9,-0.16299,-0.28407,-0.1391
38,-0.16109,-0.28493,-0.13975
38.1,-0.15917,-0.28578,-0.14041
38.2,-0.15723,-0.28661,-0.14109
38.3,-0.15527,-0.28743,-0.14179
38.4,-0.1533,-0.28824,-0.1425
38.5,-0.15131,-0.28904,-0.14322
38.6,-0.14929,-0.28982,-0.14397
38.7,-0.14726,-0.29059,-0.14472
38.8,-0.14521,-0.29134,-0.1455
38.9,-0.14314,-0.29208,-0.14629
39,-0.14105,-0.2928,-0.14709
39.1,-0.13894,-0.29351,-0.14791
39.2,-0.13681,-0.29421,-0.14874
39.3,-0.13466,-0.29489,-0.14959
39.4,-0.1325,-0.29555,-0.15046
39.5,-0.13031,-0.2962,-0.15134
39.6,-0.1281,-0.29683,-0.15223
39.7,-0.12587,-0.29745,-0.15314
39.8,-0.12362,-0.29804,-0.15406
39.9,-0.12135,-0.29862,-0.15499
40,-0.11905,-0.29919,-0.15594
40.1,-0.11674,-0.29973,-0.1569
40.2,-0.11441,-0.30026,-0.15788
40.3,-0.11205,-0.30076,-0.15886
40.4,-0.10967,-0.30125,-0.15986
40.5,-0.10728,-0.30172,-0.16088
40.6,-0.10486,-0.30217,-0.1619
40.7,-0.10242,-0.30259,-0.16294
40.8,-0.099953,-0.303,-0.16399
40.9,-0.097469,-0.30339,-0.16505
41,-0.094963,-0.30375,-0.16612
41.1,-0.092435,-0.30409,-0.16721
41.2,-0.089886,-0.30441,-0.1683
41.3,-0.087314,-0.3047,-0.1694
41.4,-0.084721,-0.30498,-0.17052
41.5,-0.082107,-0.30522,-0.17164
41.6,-0.07947,-0.30545,-0.17278
41.7,-0.076812,-0.30565,-0.17392
41.8,-0.074132,-0.30582,-0.17507
41.9,-0.07143,-0.30597,-0.17623
42,-0.068707,-0.30609,-0.1774
42.1,-0.065962,-0.30618,-0.17858
42.2,-0.063196,-0.30625,-0.17976
42.3,-0.060409,-0.30628,-0.18095
42.4,-0.0576,-0.30629,-0.18215
42.5,-0.05477,-0.30627,-0.18335
42.6,-0.05192,-0.30623,-0.18456
42.7,-0.049048,-0.30615,-0.18578
42.8,-0.046156,-0.30604,-0.187
42.9,-0.043244,-0.3059,-0.18822
43,-0.040311,-0.30573,-0.18945
43.1,-0.037359,-0.30552,-0.19069
43.2,-0.034387,-0.30529,-0.19192
43.3,-0.031395,-0.30502,-0.19316
43.4,-0.028385,-0.30472,-0.1944
43.5,-0.025355,-0.30438,-0.19565
43.6,-0.022307,-0.30401,-0.19689
43.7,-0.019241,-0.30361,-0.19813
43.8,-0.016157,-0.30317,-0.19938
43.9,-0.013055,-0.30269,-0.20063
44,-0.0099364,-0.30218,-0.20187
44.1,-0.006801,-0.30162,-0.20311
44.2,-0.0036494,-0.30104,-0.20435
44.3,-0.00048186,-0.30041,-0.20559
44.4,0.002701,-0.29975,-0.20683
44.5,0.0058987,-0.29905,-0.20806
44.6,0.0091108,-0.29831,-0.20929
44.7,0.012337,-0.29752,-0.21052
44.8,0.015576,-0.2967,-0.21174
44.9,0.018828,-0.29584,-0.21295
45,0.022092,-0.29494,-0.21416
45.1,0.025368,-0.294,-0.21536
45.2,0.028654,-0.29301,-0.21655
45.3,0.031951,-0.29199,-0.21774
45.4,0.035258,-0.29092,-0.21891
45.5,0.038574,-0.28981,-0.22008
45.6,0.041897,-0.28866,-0.22124
45.7,0.045229,-0.28746,-0.22238
45.8,0.048567,-0.28622,-0.22352
45.9,0.051912,-0.28494,-0.22464
46,0.055261,-0.28362,-0.22576
46.1,0.058616,-0.28225,-0.22686
46.2,0.061974,-0.28084,-0.22794
46.3,0.065335,-0.27938,-0.22902
46.4,0.068698,-0.27788,-0.23007
46.5,0.072063,-0.27633,-0.23112
46.6,0.075428,-0.27474,-0.23214
46.7,0.078792,-0.27311,-0.23315
46.8,0.082155,-0.27143,-0.23415
46.9,0.085517,-0.26971,-0.23513
47,0.088875,-0.26794,-0.23608
47.1,0.092229,-0.26613,-0.23703
47.2,0.095578,-0.26428,-0.23795
47.3,0.098922,-0.26238,-0.23885
47.4,0.10226,-0.26043,-0.23973
47.5,0.10559,-0.25845,-0.24059
47.6,0.10891,-0.25642,-0.24143
47.7,0.11222,-0.25434,-0.24225
47.8,0.11552,-0.25223,-0.24305
47.9,0.11881,-0.25007,-0.24383
48,0.12208,-0.24787,-0.24458
48.1,0.12535,-0.24562,-0.24531
48.2,0.1286,-0.24334,-0.24601
48.3,0.13183,-0.24101,-0.2467
48.4,0.13505,-0.23864,-0.24735
48.5,0.13825,-0.23624,-0.24799
48.6,0.14143,-0.23379,-0.24859
48.7,0.14459,-0.2313,-0.24918
48.8,0.14774,-0.22878,-0.24973
48.9,0.15086,-0.22621,-0.25027
49,0.15396,-0.22361,-0.25077
49.1,0.15704,-0.22097,-0.25125
49.2,0.16009,-0.21829,-0.2517
49.3,0.16312,-0.21558,-0.25213
49.4,0.16612,-0.21284,-0.25252
49.5,0.1691,-0.21006,-0.2529
49.6,0.17205,-0.20724,-0.25324
49.7,0.17497,-0.20439,-0.25356
49.8,0.17787,-0.20151,-0.25384
49.9,0.18073,-0.1986,-0.25411
50,0.18357,-0.19566,-0.25434
50.1,0.18637,-0.19269,-0.25455
50.2,0.18914,-0.18969,-0.25472
50.3,0.19188,-0.18666,-0.25487
50.4,0.19459,-0.1836,-0.255
50.5,0.19726,-0.18052,-0.25509
50.6,0.1999,-0.17742,-0.25516
50.7,0.2025,-0.17428,-0.2552
50.8,0.20507,-0.17113,-0.25521
50.9,0.2076,-0.16795,-0.2552
51,0.21009,-0.16475,-0.25516
51.1,0.21255,-0.16153,-0.25509
51.2,0.21497,-0.15829,-0.255
51.3,0.21735,-0.15503,-0.25488
51.4,0.21969,-0.15176,-0.25473
51.5,0.22199,-0.14847,-0.25456
51.6,0.22425,-0.14516,-0.25436
51.7,0.22648,-0.14184,-0.25413
51.8,0.22866,-0.1385,-0.25389
51.9,0.2308,-0.13515,-0.25361
52,0.2329,-0.13179,-0.25331
52.1,0.23496,-0.12842,-0.25299
52.2,0.23698,-0.12503,-0.25265
52.3,0.23895,-0.12164,-0.25228
52.4,0.24089,-0.11824,-0.25189
52.5,0.24278,-0.11484,-0.25147
52.6,0.24463,-0.11143,-0.25104
52.7,0.24644,-0.10801,-0.25058
52.8,0.24821,-0.10459,-0.2501
52.9,0.24993,-0.10117,-0.2496
53,0.25161,-0.097742,-0.24908
53.1,0.25325,-0.094315,-0.24854
53.2,0.25485,-0.090887,-0.24798
53.3,0.2564,-0.08746,-0.2474
53.4,0.25791,-0.084035,-0.24681
53.5,0.25938,-0.080611,-0.24619
53.6,0.26081,-0.077191,-0.24556
53.7,0.26219,-0.073775,-0.24492
53.8,0.26354,-0.070363,-0.24425
53.9,0.26484,-0.066956,-0.24357
54,0.2661,-0.063556,-0.24288
54.1,0.26732,-0.060163,-0.24217
54.2,0.2685,-0.056778,-0.24145
54.3,0.26963,-0.053401,-0.24071
54.4,0.27073,-0.050034,-0.23996
54.5,0.27179,-0.046676,-0.2392
54.6,0.2728,-0.043329,-0.23843
54.7,0.27378,-0.039993,-0.23764
54.8,0.27472,-0.036669,-0.23685
54.9,0.27562,-0.033357,-0.23604
55,0.27648,-0.030058,-0.23523
55.1,0.2773,-0.026773,-0.23441
55.2,0.27808,-0.023502,-0.23357
55.3,0.27883,-0.020246,-0.23273
55.4,0.27953,-0.017004,-0.23189
55.5,0.28021,-0.013779,-0.23103
55.6,0.28084,-0.01057,-0.23017
55.7,0.28144,-0.0073768,-0.2293
55.8,0.28201,-0.0042012,-0.22843
55.9,0.28253,-0.0010429,-0.22755
56,0.28303,0.0020974,-0.22667
56.1,0.28349,0.0052195,-0.22579
56.2,0.28391,0.0083231,-0.2249
56.3,0.28431,0.011408,-0.22401
56.4,0.28467,0.014473,-0.22312
56.5,0.28499,0.017519,-0.22222
56.6,0.28529,0.020545,-0.22132
56.7,0.28555,0.023551,-0.22043
56.8,0.28579,0.026536,-0.21953
56.9,0.28599,0.029501,-0.21863
57,0.28616,0.032445,-0.21773
57.1,0.2863,0.035368,-0.21684
57.2,0.28642,0.03827,-0.21594
57.3,0.2865,0.04115,-0.21505
57.4,0.28656,0.044009,-0.21416
57.5,0.28658,0.046846,-0.21327
57.6,0.28659,0.049662,-0.21239
57.7,0.28656,0.052455,-0.2115
57.8,0.28651,0.055227,-0.21063
57.9,0.28643,0.057976,-0.20975
58,0.28632,0.060703,-0.20888
58.1,0.28619,0.063408,-0.20802
58.2,0.28604,0.066091,-0.20716
58.3,0.28586,0.068751,-0.20631
58.4,0.28566,0.071389,-0.20546
58.5,0.28543,0.074005,-0.20462
58.6,0.28518,0.076598,-0.20378
58.7,0.28491,0.079169,-0.20296
58.8,0.28461,0.081718,-0.20214
58.9,0.2843,0.084244,-0.20132
59,0.28396,0.086748,-0.20052
59.1,0.2836,0.08923,-0.19972
59.2,0.28322,0.091689,-0.19893
59.3,0.28282,0.094127,-0.19815
59.4,0.2824,0.096543,-0.19738
59.5,0.28196,0.098936,-0.19662
59.6,0.2815,0.10131,-0.19587
59.7,0.28102,0.10366,-0.19512
59.8,0.28053,0.10599,-0.19439
59.9,0.28001,0.10829,-0.19367
60,0.27948,0.11058,-0.19296
